,Away Team,Home Team,Week,Year,Road Closing Spread,Home Closing Spread
1977,DET,ARI,11,2014,-1,1
1978,NE,IND,11,2014,3,-3
1979,PIT,TEN,11,2014,-7,7
1980,IND,TEN,11,2013,-2.5,2.5
1981,NYJ,BUF,11,2013,-1,1
1982,ATL,TB,11,2013,1,-1
1983,DET,PIT,11,2013,-3,3
1984,WAS,PHI,11,2013,4.5,-4.5
1985,SD,MIA,11,2013,-2.5,2.5
1986,BAL,CHI,11,2013,4,-4
1987,CLE,CIN,11,2013,4,-4
1988,OAK,HOU,11,2013,10.5,-10.5
1989,ARI,JAC,11,2013,-9.5,9.5
1990,KC,DEN,11,2013,7.5,-7.5
1991,MIN,SEA,11,2013,13,-13
1992,SF,NO,11,2013,3.5,-3.5
1993,GB,NYG,11,2013,3.5,-3.5
1994,NE,CAR,11,2013,3,-3
1995,MIA,BUF,11,2012,1,-1
1996,TB,CAR,11,2012,-1,1
1997,CLE,DAL,11,2012,7,-7
1998,GB,DET,11,2012,-3,3
1999,JAC,HOU,11,2012,15,-15
2000,ARI,ATL,11,2012,9.5,-9.5
2001,CIN,KC,11,2012,-3,3
2002,PHI,WAS,11,2012,3.5,-3.5
2003,NYJ,STL,11,2012,3.5,-3.5
2004,IND,NE,11,2012,10,-10
2005,NO,OAK,11,2012,-6,6
2006,SD,DEN,11,2012,7.5,-7.5
2007,BAL,PIT,11,2012,-3,3
2008,CHI,SF,11,2012,3.5,-3.5
2009,NYJ,DEN,11,2011,-6,6
2010,BUF,MIA,11,2011,3,-3
2011,CIN,BAL,11,2011,7,-7
2012,JAC,CLE,11,2011,1,-1
2013,OAK,MIN,11,2011,1,-1
2014,CAR,DET,11,2011,7,-7
2015,TB,GB,11,2011,13.5,-13.5
2016,DAL,WAS,11,2011,-7,7
2017,ARI,SF,11,2011,10,-10
2018,SEA,STL,11,2011,3,-3
2019,TEN,ATL,11,2011,6,-6
2020,SD,CHI,11,2011,4.5,-4.5
2021,PHI,NYG,11,2011,6,-6
2022,KC,NE,11,2011,17,-17
2023,CHI,MIA,11,2010,3,-3
2024,OAK,PIT,11,2010,7,-7
2025,HOU,NYJ,11,2010,7,-7
2026,BAL,CAR,11,2010,-13,13
2027,WAS,TEN,11,2010,7,-7
2028,DET,DAL,11,2010,6,-6
2029,GB,MIN,11,2010,-3,3
2030,BUF,CIN,11,2010,4,-4
2031,CLE,JAC,11,2010,3,-3
2032,ARI,KC,11,2010,7,-7
2033,SEA,NO,11,2010,11,-11
2034,ATL,STL,11,2010,-3,3
2035,TB,SF,11,2010,4,-4
2036,IND,NE,11,2010,4,-4
2037,NYG,PHI,11,2010,3,-3
2038,DEN,SD,11,2010,9,-9
2039,MIA,CAR,11,2009,3,-3
2040,CLE,DET,11,2009,3,-3
2041,BUF,JAC,11,2009,9,-9
2042,PIT,KC,11,2009,-11,11
2043,IND,BAL,11,2009,-1,1
2044,ATL,NYG,11,2009,8,-8
2045,SF,GB,11,2009,6,-6
2046,SEA,MIN,11,2009,11,-11
2047,WAS,DAL,11,2009,11,-11
2048,NO,TB,11,2009,-11,11
2049,ARI,STL,11,2009,-9,9
2050,NYJ,NE,11,2009,11,-11
2051,CIN,OAK,11,2009,-9,9
2052,SD,DEN,11,2009,-6,6
2053,PHI,CHI,11,2009,-3,3
2054,TEN,HOU,11,2009,3,-3
2055,NYJ,NE,11,2008,3,-3
2056,DEN,ATL,11,2008,7,-7
2057,OAK,MIA,11,2008,10,-10
2058,BAL,NYG,11,2008,7,-7
2059,HOU,IND,11,2008,8,-8
2060,CHI,GB,11,2008,4,-4
2061,PHI,CIN,11,2008,-9,9
2062,NO,KC,11,2008,-6,6
2063,DET,CAR,11,2008,14,-14
2064,MIN,TB,11,2008,5,-5
2065,STL,SF,11,2008,7,-7
2066,ARI,SEA,11,2008,-3,3
2067,TEN,JAC,11,2008,-3,3
2068,SD,PIT,11,2008,5,-5
2069,DAL,WAS,11,2008,-2,2
2070,CLE,BUF,11,2008,5,-5
2071,SD,JAC,11,2007,3,-3
2072,KC,IND,11,2007,15,-15
2073,OAK,MIN,11,2007,5,-5
2074,CLE,BAL,11,2007,-1,1
2075,TB,ATL,11,2007,-3,3
2076,ARI,CIN,11,2007,3,-3
2077,MIA,PHI,11,2007,10,-10
2078,CAR,GB,11,2007,10,-10
2079,NYG,DET,11,2007,-3,3
2080,NO,HOU,11,2007,2,-2
2081,PIT,NYJ,11,2007,-9,9
2082,WAS,DAL,11,2007,11,-11
2083,STL,SF,11,2007,-3,3
2084,CHI,SEA,11,2007,6,-6
2085,NE,BUF,11,2007,-16,16
2086,TEN,DEN,11,2007,1,-1
2087,IND,HOU,12,2019,3.5,-3.5
2088,CAR,NO,12,2019,10,-10
2089,DEN,BUF,12,2019,3.5,-3.5
2090,DET,WAS,12,2019,-4,4
2091,MIA,CLE,12,2019,11,-11
2092,NYG,CHI,12,2019,6,-6
2093,OAK,NYJ,12,2019,-3.5,3.5
2094,PIT,CIN,12,2019,-5.5,5.5
2095,TB,ATL,12,2019,3.5,-3.5
2096,JAC,TEN,12,2019,4.5,-4.5
2097,DAL,NE,12,2019,5.5,-5.5
2098,GB,SF,12,2019,3,-3
2099,SEA,PHI,12,2019,-1,1
2100,BAL,LAR,12,2019,-3.5,3.5
2101,CHI,DET,12,2018,-3,3
2102,WAS,DAL,12,2018,7,-7
2103,ATL,NO,12,2018,11.5,-11.5
2104,CLE,CIN,12,2018,-1,1
2105,JAC,BUF,12,2018,-3,3
2106,MIA,IND,12,2018,9,-9
2107,NE,NYJ,12,2018,-13,13
2108,NYG,PHI,12,2018,4.5,-4.5
2109,OAK,BAL,12,2018,13,-13
2110,SEA,CAR,12,2018,3,-3
2111,SF,TB,12,2018,1.5,-1.5
2112,ARI,LAC,12,2018,14,-14
2113,PIT,DEN,12,2018,-3,3
2114,GB,MIN,12,2018,4,-4
2115,TEN,HOU,12,2018,3.5,-3.5
2116,MIN,DET,12,2017,-2.5,2.5
2117,LAC,DAL,12,2017,-1,1
2118,NYG,WAS,12,2017,7,-7
2119,BUF,KC,12,2017,8.5,-8.5
2120,MIA,NE,12,2017,17,-17
2121,CAR,NYJ,12,2017,-5.5,5.5
2122,CHI,PHI,12,2017,14,-14
2123,TB,ATL,12,2017,10.5,-10.5
2124,CLE,CIN,12,2017,7.5,-7.5
2125,TEN,IND,12,2017,-3,3
2126,NO,LAR,12,2017,2.5,-2.5
2127,SEA,SF,12,2017,-7,7
2128,DEN,OAK,12,2017,3.5,-3.5
2129,JAC,ARI,12,2017,-6.5,6.5
2130,GB,PIT,12,2017,14,-14
2131,HOU,BAL,12,2017,7.5,-7.5
2132,MIN,DET,12,2016,2,-2
2133,WAS,DAL,12,2016,5.5,-5.5
2134,PIT,IND,12,2016,-8,8
2135,NYG,CLE,12,2016,-6.5,6.5
2136,SF,MIA,12,2016,7,-7
2137,LA,NO,12,2016,7.5,-7.5
2138,TEN,CHI,12,2016,-6.5,6.5
2139,JAC,BUF,12,2016,8.5,-8.5
2140,ARI,ATL,12,2016,3.5,-3.5
2141,CIN,BAL,12,2016,3.5,-3.5
2142,SD,HOU,12,2016,-2.5,2.5
2143,SEA,TB,12,2016,-5,5
2144,KC,DEN,12,2016,3.5,-3.5
2145,CAR,OAK,12,2016,3.5,-3.5
2146,NE,NYJ,12,2016,-9,9
2147,GB,PHI,12,2016,4,-4
2148,PHI,DET,12,2015,3,-3
2149,CAR,DAL,12,2015,-1,1
2150,CHI,GB,12,2015,7.5,-7.5
2151,NO,HOU,12,2015,3.5,-3.5
2152,BUF,KC,12,2015,4.5,-4.5
2153,SD,JAC,12,2015,5,-5
2154,MIN,ATL,12,2015,2,-2
2155,MIA,NYJ,12,2015,4.5,-4.5
2156,NYG,WAS,12,2015,-1,1
2157,OAK,TEN,12,2015,-1,1
2158,STL,CIN,12,2015,10.5,-10.5
2159,TB,IND,12,2015,3,-3
2160,ARI,SF,12,2015,-7.5,7.5
2161,PIT,SEA,12,2015,3,-3
2162,NE,DEN,12,2015,-2.5,2.5
2163,BAL,CLE,12,2015,6,-6
2164,KC,OAK,12,2014,-7.5,7.5
2165,CLE,ATL,12,2014,3,-3
2166,TEN,PHI,12,2014,11,-11
2167,DET,NE,12,2014,7.5,-7.5
2168,GB,MIN,12,2014,-7.5,7.5
2169,JAC,IND,12,2014,13,-13
2170,CIN,HOU,12,2014,3,-3
2171,TB,CHI,12,2014,4,-4
2172,ARI,SEA,12,2014,7.5,-7.5
2173,STL,SD,12,2014,4,-4
2174,MIA,DEN,12,2014,6.5,-6.5
2175,WAS,SF,12,2014,9,-9
2176,DAL,NYG,12,2014,-4,4
2177,NYJ,BUF,12,2014,2.5,-2.5
2178,BAL,NO,12,2014,2.5,-2.5
2179,NO,ATL,12,2013,-7.5,7.5
2180,PIT,CLE,12,2013,2.5,-2.5
2181,TB,DET,12,2013,7,-7
2182,MIN,GB,12,2013,6,-6
2183,JAC,HOU,12,2013,10.5,-10.5
2184,NYJ,BAL,12,2013,4,-4
2185,SD,KC,12,2013,3.5,-3.5
2186,CHI,STL,12,2013,1,-1
2187,CAR,MIA,12,2013,-4.5,4.5
2188,IND,ARI,12,2013,3.5,-3.5
2189,TEN,OAK,12,2013,-2.5,2.5
2190,DAL,NYG,12,2013,1,-1
2191,DEN,NE,12,2013,1,-1
2192,SF,WAS,12,2013,-5.5,5.5
2193,HOU,DET,12,2012,-3.5,3.5
2194,WAS,DAL,12,2012,3.5,-3.5
2195,NE,NYJ,12,2012,-7,7
2196,BUF,IND,12,2012,2,-2
2197,PIT,CLE,12,2012,-1,1
2198,OAK,CIN,12,2012,9.5,-9.5
2199,MIN,CHI,12,2012,6.5,-6.5
2200,TEN,JAC,12,2012,-3.5,3.5
2201,ATL,TB,12,2012,-1,1
2202,SEA,MIA,12,2012,-3,3
2203,DEN,KC,12,2012,-10,10
2204,BAL,SD,12,2012,-1,1
2205,SF,NO,12,2012,-1,1
2206,STL,ARI,12,2012,1,-1
2207,GB,NYG,12,2012,1.5,-1.5
2208,CAR,PHI,12,2012,-3,3
2209,GB,DET,12,2011,-5,5
2210,MIA,DAL,12,2011,7,-7
2211,SF,BAL,12,2011,3.5,-3.5
2212,BUF,NYJ,12,2011,9,-9
2213,CLE,CIN,12,2011,7,-7
2214,HOU,JAC,12,2011,-7,7
2215,CAR,IND,12,2011,-4,4
2216,TB,TEN,12,2011,3,-3
2217,CHI,OAK,12,2011,3,-3
2218,WAS,SEA,12,2011,3,-3
2219,DEN,SD,12,2011,4.5,-4.5
2220,NE,PHI,12,2011,-3,3
2221,ARI,STL,12,2011,3,-3
2222,MIN,ATL,12,2011,10,-10
2223,PIT,KC,12,2011,-10.5,10.5
2224,NYG,NO,12,2011,7,-7
2225,NE,DET,12,2010,-6,6
2226,NO,DAL,12,2010,-5,5
2227,CIN,NYJ,12,2010,10,-10
2228,MIN,WAS,12,2010,-3,3
2229,PIT,BUF,12,2010,-7,7
2230,TEN,HOU,12,2010,5,-5
2231,JAC,NYG,12,2010,8,-8
2232,CAR,CLE,12,2010,8,-8
2233,GB,ATL,12,2010,3,-3
2234,MIA,OAK,12,2010,3,-3
2235,KC,SEA,12,2010,-2,2
2236,TB,BAL,12,2010,8,-8
2237,PHI,CHI,12,2010,-3,3
2238,STL,DEN,12,2010,3,-3
2239,SD,IND,12,2010,2,-2
2240,SF,ARI,12,2010,-2,2
2241,GB,DET,12,2009,-11,11
2242,OAK,DAL,12,2009,14,-14
2243,NYG,DEN,12,2009,-5,5
2244,IND,HOU,12,2009,-3,3
2245,CLE,CIN,12,2009,12,-12
2246,WAS,PHI,12,2009,10,-10
2247,MIA,BUF,12,2009,-4,4
2248,SEA,STL,12,2009,-3,3
2249,TB,ATL,12,2009,13,-13
2250,CAR,NYJ,12,2009,3,-3
2251,JAC,SF,12,2009,3,-3
2252,KC,SD,12,2009,13,-13
2253,CHI,MIN,12,2009,10,-10
2254,ARI,TEN,12,2009,3,-3
2255,PIT,BAL,12,2009,8,-8
2256,NE,NO,12,2009,2,-2
2257,CIN,PIT,12,2008,12,-12
2258,HOU,CLE,12,2008,3,-3
2259,BUF,KC,12,2008,-3,3
2260,NYJ,TEN,12,2008,6,-6
2261,NE,MIA,12,2008,-2,2
2262,SF,DAL,12,2008,10,-10
2263,TB,DET,12,2008,-8,8
2264,PHI,BAL,12,2008,2,-2
2265,CHI,STL,12,2008,-7,7
2266,MIN,JAC,12,2008,2,-2
2267,OAK,DEN,12,2008,9,-9
2268,CAR,ATL,12,2008,-1,1
2269,WAS,SEA,12,2008,-3,3
2270,NYG,ARI,12,2008,-3,3
2271,IND,SD,12,2008,3,-3
2272,GB,NO,12,2008,0,0
2273,GB,DET,12,2007,-3,3
2274,NYJ,DAL,12,2007,14,-14
2275,IND,ATL,12,2007,-13,13
2276,TEN,CIN,12,2007,0,0
2277,BUF,JAC,12,2007,9,-9
2278,OAK,KC,12,2007,4,-4
2279,HOU,CLE,12,2007,3,-3
2280,SEA,STL,12,2007,-3,3
2281,MIN,NYG,12,2007,7,-7
2282,NO,CAR,12,2007,-3,3
2283,WAS,TB,12,2007,3,-3
2284,SF,ARI,12,2007,10,-10
2285,DEN,CHI,12,2007,1,-1
2286,BAL,SD,12,2007,10,-10
2287,PHI,NE,12,2007,24,-24
2288,MIA,PIT,12,2007,15,-15
2289,CHI,DET,13,2019,-5.5,5.5
2290,BUF,DAL,13,2019,-7.5,7.5
2291,NO,ATL,13,2019,6.5,-6.5
2292,GB,NYG,13,2019,-6.5,6.5
2293,NYJ,CIN,13,2019,-2.5,2.5
2294,OAK,KC,13,2019,11.5,-11.5
2295,PHI,MIA,13,2019,-10.5,10.5
2296,SF,BAL,13,2019,5.5,-5.5
2297,TB,JAC,13,2019,-3,3
2298,TEN,IND,13,2019,-1,1
2299,WAS,CAR,13,2019,10.5,-10.5
2300,LAR,ARI,13,2019,-2.5,2.5
2301,CLE,PIT,13,2019,-1,1
2302,LAC,DEN,13,2019,-4.5,4.5
2303,NE,HOU,13,2019,-3.5,3.5
2304,MIN,SEA,13,2019,2.5,-2.5
2305,NO,DAL,13,2018,-7,7
2306,DEN,CIN,13,2018,-3.5,3.5
2307,ARI,GB,13,2018,14.5,-14.5
2308,BAL,ATL,13,2018,2.5,-2.5
2309,BUF,MIA,13,2018,3.5,-3.5
2310,CAR,TB,13,2018,-3.5,3.5
2311,CHI,NYG,13,2018,-3.5,3.5
2312,CLE,HOU,13,2018,5,-5
2313,IND,JAC,13,2018,-4,4
2314,LAC,PIT,13,2018,3.5,-3.5
2315,LAR,DET,13,2018,-10.5,10.5
2316,KC,OAK,13,2018,-14,14
2317,NYJ,TEN,13,2018,10.5,-10.5
2318,MIN,NE,13,2018,6,-6
2319,SF,SEA,13,2018,10,-10
2320,WAS,PHI,13,2018,5.5,-5.5
2321,WAS,DAL,13,2017,-1.5,1.5
2322,TB,GB,13,2017,3,-3
2323,IND,JAC,13,2017,10,-10
2324,DEN,MIA,13,2017,-1,1
2325,MIN,ATL,13,2017,2,-2
2326,KC,NYJ,13,2017,-3.5,3.5
2327,HOU,TEN,13,2017,7,-7
2328,CAR,NO,13,2017,5.5,-5.5
2329,DET,BAL,13,2017,2.5,-2.5
2330,NE,BUF,13,2017,-7.5,7.5
2331,SF,CHI,13,2017,2.5,-2.5
2332,CLE,LAC,13,2017,13.5,-13.5
2333,LAR,ARI,13,2017,-7.5,7.5
2334,NYG,OAK,13,2017,10,-10
2335,PHI,SEA,13,2017,-3.5,3.5
2336,PIT,CIN,13,2017,-4.5,4.5
2337,DAL,MIN,13,2016,-3,3
2338,MIA,BAL,13,2016,3.5,-3.5
2339,SF,CHI,13,2016,0,0
2340,HOU,GB,13,2016,7,-7
2341,KC,ATL,13,2016,5,-5
2342,LA,NE,13,2016,13,-13
2343,DET,NO,13,2016,6.5,-6.5
2344,PHI,CIN,13,2016,1,-1
2345,DEN,JAC,13,2016,-3.5,3.5
2346,BUF,OAK,13,2016,3,-3
2347,TB,SD,13,2016,3.5,-3.5
2348,WAS,ARI,13,2016,2.5,-2.5
2349,NYG,PIT,13,2016,7,-7
2350,CAR,SEA,13,2016,8.5,-8.5
2351,IND,NYJ,13,2016,1,-1
2352,GB,DET,13,2015,-2.5,2.5
2353,SEA,MIN,13,2015,-2.5,2.5
2354,CIN,CLE,13,2015,-7.5,7.5
2355,BAL,MIA,13,2015,3.5,-3.5
2356,HOU,BUF,13,2015,3,-3
2357,SF,CHI,13,2015,6,-6
2358,JAC,TEN,13,2015,3,-3
2359,ATL,TB,13,2015,1,-1
2360,ARI,STL,13,2015,-3.5,3.5
2361,NYJ,NYG,13,2015,-2,2
2362,CAR,NO,13,2015,-5.5,5.5
2363,DEN,SD,13,2015,-6,6
2364,KC,OAK,13,2015,-3,3
2365,PHI,NE,13,2015,9.5,-9.5
2366,IND,PIT,13,2015,10,-10
2367,DAL,WAS,13,2015,2,-2
2368,CHI,DET,13,2014,7.5,-7.5
2369,PHI,DAL,13,2014,3,-3
2370,SEA,SF,13,2014,1,-1
2371,WAS,IND,13,2014,7.5,-7.5
2372,TEN,HOU,13,2014,7,-7
2373,CLE,BUF,13,2014,3,-3
2374,SD,BAL,13,2014,6.5,-6.5
2375,NYG,JAC,13,2014,-3,3
2376,CIN,TB,13,2014,-6,6
2377,OAK,STL,13,2014,6.5,-6.5
2378,NO,PIT,13,2014,3.5,-3.5
2379,CAR,MIN,13,2014,2.5,-2.5
2380,ARI,ATL,13,2014,-1.5,1.5
2381,NE,GB,13,2014,3,-3
2382,DEN,KC,13,2014,1,-1
2383,MIA,NYJ,13,2014,-6.5,6.5
2384,GB,DET,13,2013,7,-7
2385,OAK,DAL,13,2013,10,-10
2386,PIT,BAL,13,2013,3,-3
2387,DEN,KC,13,2013,-5,5
2388,TEN,IND,13,2013,3.5,-3.5
2389,JAC,CLE,13,2013,7.5,-7.5
2390,TB,CAR,13,2013,7.5,-7.5
2391,CHI,MIN,13,2013,2.5,-2.5
2392,ARI,PHI,13,2013,3.5,-3.5
2393,MIA,NYJ,13,2013,-1,1
2394,ATL,BUF,13,2013,5,-5
2395,STL,SF,13,2013,7.5,-7.5
2396,NE,HOU,13,2013,-7,7
2397,CIN,SD,13,2013,-2.5,2.5
2398,NYG,WAS,13,2013,1,-1
2399,NO,SEA,13,2013,6.5,-6.5
2400,NO,ATL,13,2012,3.5,-3.5
2401,JAC,BUF,13,2012,6,-6
2402,HOU,TEN,13,2012,-7,7
2403,SF,STL,13,2012,-7,7
2404,ARI,NYJ,13,2012,6,-6
2405,NE,MIA,13,2012,-7,7
2406,CAR,KC,13,2012,-5,5
2407,SEA,CHI,13,2012,3,-3
2408,IND,DET,13,2012,7,-7
2409,MIN,GB,13,2012,7,-7
2410,TB,DEN,13,2012,9.5,-9.5
2411,PIT,BAL,13,2012,7,-7
2412,CIN,SD,13,2012,1,-1
2413,CLE,OAK,13,2012,-2.5,2.5
2414,PHI,DAL,13,2012,10.5,-10.5
2415,NYG,WAS,13,2012,-2.5,2.5
2416,PHI,SEA,13,2011,-3,3
2417,TEN,BUF,13,2011,1,-1
2418,KC,CHI,13,2011,9,-9
2419,BAL,CLE,13,2011,-7,7
2420,OAK,MIA,13,2011,3.5,-3.5
2421,DET,NO,13,2011,9,-9
2422,CIN,PIT,13,2011,7,-7
2423,CAR,TB,13,2011,-1,1
2424,NYJ,WAS,13,2011,-3,3
2425,ATL,HOU,13,2011,-1,1
2426,DEN,MIN,13,2011,1,-1
2427,STL,SF,13,2011,14,-14
2428,GB,NYG,13,2011,-7,7
2429,DAL,ARI,13,2011,-4,4
2430,IND,NE,13,2011,20.5,-20.5
2431,SD,JAC,13,2011,-3,3
2432,HOU,PHI,13,2010,8,-8
2433,BUF,MIN,13,2010,6,-6
2434,CLE,MIA,13,2010,6,-6
2435,JAC,TEN,13,2010,3,-3
2436,DEN,KC,13,2010,8,-8
2437,WAS,NYG,13,2010,8,-8
2438,CHI,DET,13,2010,-5,5
2439,SF,GB,13,2010,9,-9
2440,NO,CIN,13,2010,-7,7
2441,OAK,SD,13,2010,13,-13
2442,ATL,TB,13,2010,-3,3
2443,CAR,SEA,13,2010,5,-5
2444,DAL,IND,13,2010,6,-6
2445,STL,ARI,13,2010,-3,3
2446,PIT,BAL,13,2010,3,-3
2447,NYJ,NE,13,2010,4,-4
2448,NYJ,BUF,13,2009,-4,4
2449,DEN,KC,13,2009,-6,6
2450,OAK,PIT,13,2009,15,-15
2451,HOU,JAC,13,2009,-1,1
2452,TEN,IND,13,2009,6,-6
2453,PHI,ATL,13,2009,-4,4
2454,DET,CIN,13,2009,14,-14
2455,NO,WAS,13,2009,-8,8
2456,TB,CAR,13,2009,3,-3
2457,STL,CHI,13,2009,9,-9
2458,NE,MIA,13,2009,-5,5
2459,SD,CLE,13,2009,-14,14
2460,SF,SEA,13,2009,1,-1
2461,DAL,NYG,13,2009,-1,1
2462,MIN,ARI,13,2009,-3,3
2463,BAL,GB,13,2009,4,-4
2464,TEN,DET,13,2008,-11,11
2465,SEA,DAL,13,2008,12,-12
2466,ARI,PHI,13,2008,3,-3
2467,SF,BUF,13,2008,7,-7
2468,NO,TB,13,2008,4,-4
2469,CAR,GB,13,2008,3,-3
2470,NYG,WAS,13,2008,-4,4
2471,MIA,STL,13,2008,-7,7
2472,BAL,CIN,13,2008,-7,7
2473,IND,CLE,13,2008,-4,4
2474,ATL,SD,13,2008,7,-7
2475,DEN,NYJ,13,2008,8,-8
2476,PIT,NE,13,2008,3,-3
2477,KC,OAK,13,2008,3,-3
2478,CHI,MIN,13,2008,5,-5
2479,JAC,HOU,13,2008,3,-3
2480,GB,DAL,13,2007,7,-7
2481,ATL,STL,13,2007,3,-3
2482,BUF,WAS,13,2007,7,-7
2483,DET,MIN,13,2007,6,-6
2484,HOU,TEN,13,2007,3,-3
2485,JAC,IND,13,2007,7,-7
2486,SD,KC,13,2007,-6,6
2487,SEA,PHI,13,2007,3,-3
2488,SF,CAR,13,2007,3,-3
2489,NYJ,MIA,13,2007,2,-2
2490,CLE,ARI,13,2007,0,0
2491,DEN,OAK,13,2007,-4,4
2492,TB,NO,13,2007,6,-6
2493,NYG,CHI,13,2007,0,0
2494,CIN,PIT,13,2007,7,-7
2495,NE,BAL,13,2007,-20,20
2496,DAL,CHI,14,2019,-3,3
2497,BAL,BUF,14,2019,-6.5,6.5
2498,CAR,ATL,14,2019,3.5,-3.5
2499,CIN,CLE,14,2019,6.5,-6.5
2500,DEN,HOU,14,2019,8,-8
2501,DET,MIN,14,2019,12,-12
2502,IND,TB,14,2019,3,-3
2503,MIA,NYJ,14,2019,5,-5
2504,SF,NO,14,2019,1,-1
2505,WAS,GB,14,2019,13,-13
2506,LAC,JAC,14,2019,-3.5,3.5
2507,KC,NE,14,2019,3,-3
2508,PIT,ARI,14,2019,-2.5,2.5
2509,TEN,OAK,14,2019,-3,3
2510,SEA,LAR,14,2019,1,-1
2511,NYG,PHI,14,2019,9.5,-9.5
2512,JAC,TEN,14,2018,5.5,-5.5
2513,ATL,GB,14,2018,4,-4
2514,BAL,KC,14,2018,6.5,-6.5
2515,CAR,CLE,14,2018,-1,1
2516,IND,HOU,14,2018,4,-4
2517,LAR,CHI,14,2018,-3,3
2518,NE,MIA,14,2018,-8.5,8.5
2519,NO,TB,14,2018,-8.5,8.5
2520,NYG,WAS,14,2018,-3,3
2521,NYJ,BUF,14,2018,4.5,-4.5
2522,CIN,LAC,14,2018,17,-17
2523,DEN,SF,14,2018,-3,3
2524,DET,ARI,14,2018,-2.5,2.5
2525,PHI,DAL,14,2018,3.5,-3.5
2526,PIT,OAK,14,2018,-10.5,10.5
2527,MIN,SEA,14,2018,3,-3
2528,NO,ATL,14,2017,2.5,-2.5
2529,OAK,KC,14,2017,4.5,-4.5
2530,IND,BUF,14,2017,3.5,-3.5
2531,DET,TB,14,2017,0,0
2532,MIN,CAR,14,2017,-2.5,2.5
2533,CHI,CIN,14,2017,6,-6
2534,GB,CLE,14,2017,-2.5,2.5
2535,SF,HOU,14,2017,1,-1
2536,SEA,JAC,14,2017,3,-3
2537,TEN,ARI,14,2017,-2.5,2.5
2538,NYJ,DEN,14,2017,-1,1
2539,WAS,LAC,14,2017,6,-6
2540,PHI,LAR,14,2017,-1,1
2541,DAL,NYG,14,2017,-4,4
2542,BAL,PIT,14,2017,6,-6
2543,NE,MIA,14,2017,-10,10
2544,OAK,KC,14,2016,3.5,-3.5
2545,PIT,BUF,14,2016,-1,1
2546,HOU,IND,14,2016,6.5,-6.5
2547,WAS,PHI,14,2016,-1.5,1.5
2548,DEN,TEN,14,2016,2,-2
2549,NO,TB,14,2016,2,-2
2550,SD,CAR,14,2016,1,-1
2551,CIN,CLE,14,2016,-4,4
2552,CHI,DET,14,2016,7.5,-7.5
2553,MIN,JAC,14,2016,-3,3
2554,ARI,MIA,14,2016,-2,2
2555,NYJ,SF,14,2016,3,-3
2556,SEA,GB,14,2016,-3,3
2557,ATL,LA,14,2016,-4.5,4.5
2558,DAL,NYG,14,2016,-3.5,3.5
2559,BAL,NE,14,2016,6,-6
2560,MIN,ARI,14,2015,10,-10
2561,ATL,CAR,14,2015,8.5,-8.5
2562,BUF,PHI,14,2015,1,-1
2563,NE,HOU,14,2015,-4,4
2564,PIT,CIN,14,2015,1,-1
2565,WAS,CHI,14,2015,4,-4
2566,SF,CLE,14,2015,2.5,-2.5
2567,IND,JAC,14,2015,1,-1
2568,SD,KC,14,2015,11.5,-11.5
2569,TEN,NYJ,14,2015,8,-8
2570,DET,STL,14,2015,-3,3
2571,NO,TB,14,2015,6,-6
2572,OAK,DEN,14,2015,6,-6
2573,DAL,GB,14,2015,6,-6
2574,SEA,BAL,14,2015,-10.5,10.5
2575,NYG,MIA,14,2015,-2.5,2.5
2576,DAL,CHI,14,2014,-3.5,3.5
2577,PIT,CIN,14,2014,3,-3
2578,STL,WAS,14,2014,-2.5,2.5
2579,NYG,TEN,14,2014,-3,3
2580,CAR,NO,14,2014,8.5,-8.5
2581,NYJ,MIN,14,2014,4.5,-4.5
2582,BAL,MIA,14,2014,3,-3
2583,IND,CLE,14,2014,-3,3
2584,TB,DET,14,2014,10.5,-10.5
2585,HOU,JAC,14,2014,-6.5,6.5
2586,BUF,DEN,14,2014,9,-9
2587,KC,ARI,14,2014,-2.5,2.5
2588,SEA,PHI,14,2014,-1.5,1.5
2589,SF,OAK,14,2014,-8,8
2590,NE,SD,14,2014,-4,4
2591,ATL,GB,14,2014,13.5,-13.5
2592,HOU,JAC,14,2013,-3,3
2593,MIN,BAL,14,2013,6,-6
2594,KC,WAS,14,2013,-3.5,3.5
2595,BUF,TB,14,2013,3,-3
2596,MIA,PIT,14,2013,3,-3
2597,DET,PHI,14,2013,2.5,-2.5
2598,OAK,NYJ,14,2013,3,-3
2599,IND,CIN,14,2013,7,-7
2600,CLE,NE,14,2013,9.5,-9.5
2601,CAR,NO,14,2013,3,-3
2602,TEN,DEN,14,2013,13,-13
2603,STL,ARI,14,2013,4,-4
2604,SEA,SF,14,2013,2.5,-2.5
2605,NYG,SD,14,2013,4.5,-4.5
2606,ATL,GB,14,2013,3.5,-3.5
2607,DAL,CHI,14,2013,2,-2
2608,DEN,OAK,14,2012,-10,10
2609,STL,BUF,14,2012,3.5,-3.5
2610,BAL,WAS,14,2012,1,-1
2611,PHI,TB,14,2012,8,-8
2612,SD,PIT,14,2012,7,-7
2613,CHI,MIN,14,2012,-1,1
2614,ATL,CAR,14,2012,-3,3
2615,DAL,CIN,14,2012,3.5,-3.5
2616,KC,CLE,14,2012,7,-7
2617,TEN,IND,14,2012,3.5,-3.5
2618,NYJ,JAC,14,2012,-3,3
2619,MIA,SF,14,2012,10.5,-10.5
2620,ARI,SEA,14,2012,10.5,-10.5
